Time [s], Analyzer Name, Decoded Protocol Result
0.995274000000000,Async Serial,P
0.995361000000000,Async Serial,A
0.995448500000000,Async Serial,S
0.995536000000000,Async Serial,S
0.995623000000000,Async Serial,\r
0.995710500000000,Async Serial,\n
0.995920000000000,Async Serial,L
0.996007000000000,Async Serial,C
0.996094500000000,Async Serial,D
0.996181500000000,Async Serial,' '
0.996269000000000,Async Serial,d
0.996356500000000,Async Serial,r
0.996443500000000,Async Serial,i
0.996531000000000,Async Serial,v
0.996618000000000,Async Serial,e
0.996705500000000,Async Serial,r
0.996792500000000,Async Serial,' '
0.996880000000000,Async Serial,c
0.996967500000000,Async Serial,o
0.997054500000000,Async Serial,m
0.997142000000000,Async Serial,m
0.997229000000000,Async Serial,u
0.997316500000000,Async Serial,n
0.997403500000000,Async Serial,i
0.997491000000000,Async Serial,c
0.997578500000000,Async Serial,a
0.997665500000000,Async Serial,t
0.997753000000000,Async Serial,i
0.997840000000000,Async Serial,o
0.997927500000000,Async Serial,n
0.998015000000000,Async Serial,' '
0.998102000000000,Async Serial,t
0.998189500000000,Async Serial,e
0.998276500000000,Async Serial,s
0.998364000000000,Async Serial,t
0.998451000000000,Async Serial,.
0.998538500000000,Async Serial,.
0.998626000000000,Async Serial,.
0.998713000000000,Async Serial,.
0.998800500000000,Async Serial,.
0.998887500000000,Async Serial,.
0.998975000000000,Async Serial,.
0.999062000000000,Async Serial,.
0.999149500000000,Async Serial,.
0.999237000000000,Async Serial,.
0.999324000000000,Async Serial,.
0.999411500000000,Async Serial,.
0.999498500000000,Async Serial,.
0.999586000000000,Async Serial,.
0.999673500000000,Async Serial,.
0.999760500000000,Async Serial,.
0.999848000000000,Async Serial,.
0.999935000000000,Async Serial,.
1.000022500000000,Async Serial,.
1.000109500000000,Async Serial,.
1.000197000000000,Async Serial,.
1.000284500000000,Async Serial,.
1.000371500000000,Async Serial,.
1.000459000000000,Async Serial,.
1.000546000000000,Async Serial,.
1.000633500000000,Async Serial,.
1.000720500000000,Async Serial,.
1.006490500000000,Async Serial,P
1.006578000000000,Async Serial,A
1.006665000000000,Async Serial,S
1.006752500000000,Async Serial,S
1.006839500000000,Async Serial,\r
1.006927000000000,Async Serial,\n
1.007878500000000,Async Serial,\n
1.007965500000000,Async Serial,\r
1.021207500000000,Async Serial,S
1.021295000000000,Async Serial,c
1.021382000000000,Async Serial,a
1.021469500000000,Async Serial,l
1.021556500000000,Async Serial,e
1.021644000000000,Async Serial,' '
1.021731000000000,Async Serial,(
1.021818500000000,Async Serial,F
1.021906000000000,Async Serial,o
1.021993000000000,Async Serial,r
1.022080500000000,Async Serial,t
1.022167500000000,Async Serial,u
1.022255000000000,Async Serial,n
1.022342000000000,Async Serial,e
1.022429500000000,Async Serial,)
1.022517000000000,Async Serial,' '
1.022604000000000,Async Serial,p
1.022691500000000,Async Serial,r
1.022778500000000,Async Serial,o
1.022866000000000,Async Serial,c
1.022953500000000,Async Serial,e
1.023040500000000,Async Serial,s
1.023128000000000,Async Serial,s
1.023215000000000,Async Serial,o
1.023302500000000,Async Serial,r
1.023389500000000,Async Serial,' '
1.023477000000000,Async Serial,c
1.023564500000000,Async Serial,o
1.023651500000000,Async Serial,m
1.023739000000000,Async Serial,m
1.023826000000000,Async Serial,u
1.023913500000000,Async Serial,n
1.024000500000000,Async Serial,i
1.024088000000000,Async Serial,c
1.024175500000000,Async Serial,a
1.024262500000000,Async Serial,t
1.024350000000000,Async Serial,i
1.024437000000000,Async Serial,o
1.024524500000000,Async Serial,n
1.024611500000000,Async Serial,' '
1.024699000000000,Async Serial,t
1.024786500000000,Async Serial,e
1.024873500000000,Async Serial,s
1.024961000000000,Async Serial,t
1.025048000000000,Async Serial,.
1.025135500000000,Async Serial,.
1.025223000000000,Async Serial,.
1.025310000000000,Async Serial,.
1.025397500000000,Async Serial,.
1.025484500000000,Async Serial,.
1.039433500000000,Async Serial,v
1.039520500000000,Async Serial,1
1.039608000000000,Async Serial,5
1.039695500000000,Async Serial,.
1.039782500000000,Async Serial,.
1.039870000000000,Async Serial,.
1.039957000000000,Async Serial,P
1.040044500000000,Async Serial,A
1.040131500000000,Async Serial,S
1.040219000000000,Async Serial,S
1.040306500000000,Async Serial,\r
1.040393500000000,Async Serial,\n
1.040481000000000,Async Serial,>
1.040568000000000,Async Serial,' '
1.040847500000000,Async Serial,B
1.040935000000000,Async Serial,a
1.041022000000000,Async Serial,t
1.041109500000000,Async Serial,t
1.041196500000000,Async Serial,:
1.041284000000000,Async Serial,\r
1.041371000000000,Async Serial,\n
1.041458500000000,Async Serial,a
1.041546000000000,Async Serial,v
1.041633000000000,Async Serial,g
1.041720500000000,Async Serial,V
1.041807500000000,Async Serial,o
1.041895000000000,Async Serial,l
1.041982500000000,Async Serial,t
1.042069500000000,Async Serial,' '
1.042157000000000,Async Serial,=
1.042244000000000,Async Serial,' '
1.042331500000000,Async Serial,0
1.042418500000000,Async Serial,\r
1.042506000000000,Async Serial,\n
1.042593500000000,Async Serial,l
1.042680500000000,Async Serial,a
1.042768000000000,Async Serial,s
1.042855000000000,Async Serial,t
1.042942500000000,Async Serial,V
1.043029500000000,Async Serial,o
1.043117000000000,Async Serial,l
1.043204500000000,Async Serial,t
1.043291500000000,Async Serial,' '
1.043379000000000,Async Serial,=
1.043466000000000,Async Serial,' '
1.043553500000000,Async Serial,0
1.043641000000000,Async Serial,\r
1.043728000000000,Async Serial,\n
1.043815500000000,Async Serial,c
1.043902500000000,Async Serial,n
1.043990000000000,Async Serial,t
1.044077000000000,Async Serial,' '
1.044164500000000,Async Serial,=
1.044252000000000,Async Serial,' '
1.044339000000000,Async Serial,0
1.044426500000000,Async Serial,\r
1.044513500000000,Async Serial,\n
1.044993500000000,Async Serial,B
1.045081000000000,Async Serial,a
1.045168500000000,Async Serial,t
1.045255500000000,Async Serial,t
1.045343000000000,Async Serial,:
1.045430000000000,Async Serial,' '
1.045517500000000,Async Serial,V
1.045605000000000,Async Serial,' '
1.045692000000000,Async Serial,=
1.045779500000000,Async Serial,' '
1.045866500000000,Async Serial,5
1.045954000000000,Async Serial,6
1.046041000000000,Async Serial,7
1.046128500000000,Async Serial,0
1.046294500000000,Async Serial,' '
1.046381500000000,Async Serial,=
1.046469000000000,Async Serial,' '
1.046556000000000,Async Serial,1
1.046643500000000,Async Serial,0
1.046731000000000,Async Serial,0
1.046818000000000,Async Serial,%
1.046905500000000,Async Serial,\r
1.046992500000000,Async Serial,\n
1.047638500000000,Async Serial,e
1.047726000000000,Async Serial,n
1.047813000000000,Async Serial,t
1.047900500000000,Async Serial,e
1.047988000000000,Async Serial,r
1.048075000000000,Async Serial,i
1.048162500000000,Async Serial,n
1.048249500000000,Async Serial,g
1.048337000000000,Async Serial,' '
1.048424000000000,Async Serial,s
1.048511500000000,Async Serial,t
1.048599000000000,Async Serial,a
1.048686000000000,Async Serial,t
1.048773500000000,Async Serial,e
1.048860500000000,Async Serial,:
1.048948000000000,Async Serial,' '
1.049035000000000,Async Serial,0
1.049122500000000,Async Serial,\n
1.049210000000000,Async Serial,\r
1.053853500000000,Async Serial,A
1.053941000000000,Async Serial,p
1.054028000000000,Async Serial,p
1.054115500000000,Async Serial,N
1.054202500000000,Async Serial,o
1.054290000000000,Async Serial,r
1.054377500000000,Async Serial,m
1.054464500000000,Async Serial,a
1.054552000000000,Async Serial,l
1.054639000000000,Async Serial,' '
1.054726500000000,Async Serial,u
1.054814000000000,Async Serial,p
1.054901000000000,Async Serial,' '
1.054988500000000,Async Serial,-
1.055075500000000,Async Serial,' '
1.055163000000000,Async Serial,d
1.055250000000000,Async Serial,o
1.055337500000000,Async Serial,i
1.055425000000000,Async Serial,n
1.055512000000000,Async Serial,g
1.055599500000000,Async Serial,' '
1.055686500000000,Async Serial,n
1.055774000000000,Async Serial,o
1.055861000000000,Async Serial,t
1.055948500000000,Async Serial,h
1.056036000000000,Async Serial,i
1.056123000000000,Async Serial,n
1.056210500000000,Async Serial,g
1.056297500000000,Async Serial,!
1.056385000000000,Async Serial,\n
1.056472500000000,Async Serial,\r
1.056708000000000,Async Serial,u
1.056795000000000,Async Serial,s
1.056882500000000,Async Serial,e
1.056970000000000,Async Serial,r
1.057057000000000,Async Serial,_
1.057144500000000,Async Serial,l
1.057231500000000,Async Serial,i
1.057319000000000,Async Serial,s
1.057406000000000,Async Serial,t
1.057493500000000,Async Serial,_
1.057581000000000,Async Serial,r
1.057668000000000,Async Serial,e
1.057755500000000,Async Serial,a
1.057842500000000,Async Serial,d
1.057930000000000,Async Serial,F
1.058017500000000,Async Serial,r
1.058104500000000,Async Serial,o
1.058192000000000,Async Serial,m
1.058279000000000,Async Serial,F
1.058366500000000,Async Serial,l
1.058453500000000,Async Serial,a
1.058541000000000,Async Serial,s
1.058628500000000,Async Serial,h
1.058715500000000,Async Serial,' '
1.058803000000000,Async Serial,r
1.058890000000000,Async Serial,e
1.058977500000000,Async Serial,t
1.059064500000000,Async Serial,u
1.059152000000000,Async Serial,r
1.059239500000000,Async Serial,n
1.059326500000000,Async Serial,e
1.059414000000000,Async Serial,d
1.059501000000000,Async Serial,' '
1.059588500000000,Async Serial,9
1.059676000000000,Async Serial,0
1.059763000000000,Async Serial,0
1.059850500000000,Async Serial,0
1.059937500000000,Async Serial,0
1.060025000000000,Async Serial,4
1.060112000000000,Async Serial,0
1.060199500000000,Async Serial,2
1.060287000000000,Async Serial,\r
1.060374000000000,Async Serial,\n
1.060583500000000,Async Serial,U
1.060671000000000,Async Serial,s
1.060758000000000,Async Serial,e
1.060845500000000,Async Serial,r
1.060932500000000,Async Serial,' '
1.061020000000000,Async Serial,l
1.061107500000000,Async Serial,i
1.061194500000000,Async Serial,s
1.061282000000000,Async Serial,t
1.061369000000000,Async Serial,' '
1.061456500000000,Async Serial,r
1.061543500000000,Async Serial,e
1.061631000000000,Async Serial,a
1.061718500000000,Async Serial,d
1.061805500000000,Async Serial,' '
1.061893000000000,Async Serial,f
1.061980000000000,Async Serial,r
1.062067500000000,Async Serial,o
1.062155000000000,Async Serial,m
1.062242000000000,Async Serial,' '
1.062329500000000,Async Serial,f
1.062416500000000,Async Serial,l
1.062504000000000,Async Serial,a
1.062591000000000,Async Serial,s
1.062678500000000,Async Serial,h
1.062766000000000,Async Serial,' '
1.062853000000000,Async Serial,c
1.062940500000000,Async Serial,o
1.063027500000000,Async Serial,n
1.063115000000000,Async Serial,t
1.063202000000000,Async Serial,a
1.063289500000000,Async Serial,i
1.063377000000000,Async Serial,n
1.063464000000000,Async Serial,s
1.063551500000000,Async Serial,' '
1.063638500000000,Async Serial,0
1.063726000000000,Async Serial,' '
1.063813500000000,Async Serial,u
1.063900500000000,Async Serial,s
1.063988000000000,Async Serial,e
1.064075000000000,Async Serial,r
1.064162500000000,Async Serial,s
1.064249500000000,Async Serial,\r
1.064337000000000,Async Serial,\n
1.064599000000000,Async Serial,U
1.064686000000000,Async Serial,i
1.064773500000000,Async Serial,d
1.064860500000000,Async Serial,\t
1.064948000000000,Async Serial,N
1.065035500000000,Async Serial,a
1.065122500000000,Async Serial,m
1.065210000000000,Async Serial,e
1.065297000000000,Async Serial,\t
1.065384500000000,Async Serial,\t
1.065472000000000,Async Serial,M
1.065559000000000,Async Serial,i
1.065646500000000,Async Serial,n
1.065733500000000,Async Serial,W
1.065821000000000,Async Serial,\t
1.065908000000000,Async Serial,M
1.065995500000000,Async Serial,a
1.066083000000000,Async Serial,x
1.066170000000000,Async Serial,W
1.066257500000000,Async Serial,\t
1.066344500000000,Async Serial,A
1.066432000000000,Async Serial,g
1.066519000000000,Async Serial,e
1.066606500000000,Async Serial,\t
1.066694000000000,Async Serial,G
1.066781000000000,Async Serial,e
1.066868500000000,Async Serial,n
1.066955500000000,Async Serial,d
1.067043000000000,Async Serial,e
1.067130000000000,Async Serial,r
1.067217500000000,Async Serial,\t
1.067305000000000,Async Serial,H
1.067392000000000,Async Serial,e
1.067479500000000,Async Serial,i
1.067566500000000,Async Serial,g
1.067654000000000,Async Serial,h
1.067741500000000,Async Serial,t
1.067828500000000,Async Serial,\t
1.067916000000000,Async Serial,B
1.068003000000000,Async Serial,F
1.068090500000000,Async Serial,a
1.068177500000000,Async Serial,t
1.068265000000000,Async Serial,\t
1.068352500000000,Async Serial,C
1.068439500000000,Async Serial,o
1.068527000000000,Async Serial,v
1.068614000000000,Async Serial,*
1.068701500000000,Async Serial,1
1.068788500000000,Async Serial,0
1.068876000000000,Async Serial,0
1.068963500000000,Async Serial,0
1.069050500000000,Async Serial,0
1.069138000000000,Async Serial,\t
1.069225000000000,Async Serial,L
1.069312500000000,Async Serial,s
1.069400000000000,Async Serial,t
1.069487000000000,Async Serial,W
1.069574500000000,Async Serial,t
1.069661500000000,Async Serial,\t
1.069749000000000,Async Serial,L
1.069836000000000,Async Serial,s
1.069923500000000,Async Serial,t
1.070011000000000,Async Serial,W
1.070098000000000,Async Serial,t
1.070185500000000,Async Serial,T
1.070272500000000,Async Serial,i
1.070360000000000,Async Serial,m
1.070447000000000,Async Serial,e
1.070534500000000,Async Serial,\t
1.070622000000000,Async Serial,n
1.070709000000000,Async Serial,v
1.070796500000000,Async Serial,d
1.070883500000000,Async Serial,s
1.070971000000000,Async Serial,I
1.071058500000000,Async Serial,n
1.071145500000000,Async Serial,d
1.071233000000000,Async Serial,e
1.071320000000000,Async Serial,x
1.071407500000000,Async Serial,\r
1.071494500000000,Async Serial,\n
1.072490000000000,Async Serial,9
1.072577000000000,Async Serial,0
1.072664500000000,Async Serial,0
1.072751500000000,Async Serial,0
1.072839000000000,Async Serial,0
1.072926000000000,Async Serial,0
1.073013500000000,Async Serial,0
1.073101000000000,Async Serial,1
1.073188000000000,Async Serial,\r
1.073275500000000,Async Serial,\n
1.073362500000000,Async Serial,9
1.073450000000000,Async Serial,0
1.073537500000000,Async Serial,0
1.073624500000000,Async Serial,0
1.073712000000000,Async Serial,0
1.073799000000000,Async Serial,0
1.073886500000000,Async Serial,0
1.073973500000000,Async Serial,2
1.074061000000000,Async Serial,\r
1.074148500000000,Async Serial,\n
1.074235500000000,Async Serial,9
1.074323000000000,Async Serial,0
1.074410000000000,Async Serial,0
1.074497500000000,Async Serial,0
1.074584500000000,Async Serial,0
1.074672000000000,Async Serial,0
1.074759500000000,Async Serial,0
1.074846500000000,Async Serial,3
1.074934000000000,Async Serial,\r
1.075021000000000,Async Serial,\n
1.075108500000000,Async Serial,9
1.075196000000000,Async Serial,0
1.075283000000000,Async Serial,0
1.075370500000000,Async Serial,0
1.075457500000000,Async Serial,0
1.075545000000000,Async Serial,0
1.075632000000000,Async Serial,8
1.075719500000000,Async Serial,4
1.075807000000000,Async Serial,\r
1.075894000000000,Async Serial,\n
1.076452500000000,Async Serial,9
1.076540000000000,Async Serial,0
1.076627500000000,Async Serial,0
1.076714500000000,Async Serial,0
1.076802000000000,Async Serial,0
1.076889000000000,Async Serial,0
1.076976500000000,Async Serial,8
1.077063500000000,Async Serial,6
1.077151000000000,Async Serial,\r
1.077238500000000,Async Serial,\n
1.077325500000000,Async Serial,9
1.077413000000000,Async Serial,0
1.077500000000000,Async Serial,0
1.077587500000000,Async Serial,0
1.077675000000000,Async Serial,0
1.077762000000000,Async Serial,0
1.077849500000000,Async Serial,8
1.077936500000000,Async Serial,4
1.078024000000000,Async Serial,\r
1.078111000000000,Async Serial,\n
1.078198500000000,Async Serial,9
1.078286000000000,Async Serial,0
1.078373000000000,Async Serial,0
1.078460500000000,Async Serial,0
1.078547500000000,Async Serial,0
1.078635000000000,Async Serial,0
1.078722000000000,Async Serial,8
1.078809500000000,Async Serial,6
1.078897000000000,Async Serial,\r
1.078984000000000,Async Serial,\n
1.572071500000000,Async Serial,H
1.572158500000000,Async Serial,I
1.572246000000000,Async Serial,' '
1.572333000000000,Async Serial,:
1.572420500000000,Async Serial,)
1.572508000000000,Async Serial,\n
1.572595000000000,Async Serial,\r
1.586221000000000,Async Serial,b
1.586308000000000,Async Serial,a
1.586395500000000,Async Serial,c
1.586483000000000,Async Serial,k
1.586570000000000,Async Serial,l
1.586657500000000,Async Serial,i
1.586744500000000,Async Serial,g
1.586832000000000,Async Serial,h
1.586919000000000,Async Serial,t
1.587006500000000,Async Serial,:
1.587094000000000,Async Serial,' '
1.587181000000000,Async Serial,1
1.587268500000000,Async Serial,0
1.587355500000000,Async Serial,0
1.587443000000000,Async Serial,\n
1.587530000000000,Async Serial,\r
2.325760000000000,Async Serial,B
2.325847500000000,Async Serial,a
2.325934500000000,Async Serial,t
2.326022000000000,Async Serial,t
2.326109000000000,Async Serial,:
2.326196500000000,Async Serial,\r
2.326284000000000,Async Serial,\n
2.326371000000000,Async Serial,a
2.326458500000000,Async Serial,v
2.326545500000000,Async Serial,g
2.326633000000000,Async Serial,V
2.326720500000000,Async Serial,o
2.326807500000000,Async Serial,l
2.326895000000000,Async Serial,t
2.326982000000000,Async Serial,' '
2.327069500000000,Async Serial,=
2.327156500000000,Async Serial,' '
2.327244000000000,Async Serial,0
2.327331500000000,Async Serial,\r
2.327418500000000,Async Serial,\n
2.327506000000000,Async Serial,l
2.327593000000000,Async Serial,a
2.327680500000000,Async Serial,s
2.327767500000000,Async Serial,t
2.327855000000000,Async Serial,V
2.327942500000000,Async Serial,o
2.328029500000000,Async Serial,l
2.328117000000000,Async Serial,t
2.328204000000000,Async Serial,' '
2.328291500000000,Async Serial,=
2.328379000000000,Async Serial,' '
2.328466000000000,Async Serial,0
2.328553500000000,Async Serial,\r
2.328640500000000,Async Serial,\n
2.328728000000000,Async Serial,c
2.328815000000000,Async Serial,n
2.328902500000000,Async Serial,t
2.328990000000000,Async Serial,' '
2.329077000000000,Async Serial,=
2.329164500000000,Async Serial,' '
2.329251500000000,Async Serial,0
2.329339000000000,Async Serial,\r
2.329426000000000,Async Serial,\n
2.330063500000000,Async Serial,9
2.330150500000000,Async Serial,0
2.330238000000000,Async Serial,0
2.330325500000000,Async Serial,0
2.330412500000000,Async Serial,0
2.330500000000000,Async Serial,0
2.330587000000000,Async Serial,8
2.330674500000000,Async Serial,4
2.330762000000000,Async Serial,\r
2.330849000000000,Async Serial,\n
2.330936500000000,Async Serial,9
2.331023500000000,Async Serial,0
2.331111000000000,Async Serial,0
2.331198000000000,Async Serial,0
2.331285500000000,Async Serial,0
2.331373000000000,Async Serial,0
2.331460000000000,Async Serial,8
2.331547500000000,Async Serial,6
2.331634500000000,Async Serial,\r
2.331722000000000,Async Serial,\n
2.331879000000000,Async Serial,B
2.331966500000000,Async Serial,a
2.332053500000000,Async Serial,t
2.332141000000000,Async Serial,t
2.332228000000000,Async Serial,:
2.332315500000000,Async Serial,' '
2.332403000000000,Async Serial,V
2.332490000000000,Async Serial,' '
2.332577500000000,Async Serial,=
2.332664500000000,Async Serial,' '
2.332752000000000,Async Serial,5
2.332839000000000,Async Serial,6
2.332926500000000,Async Serial,2
2.333014000000000,Async Serial,9
2.333179500000000,Async Serial,' '
2.333267000000000,Async Serial,=
2.333354000000000,Async Serial,' '
2.333441500000000,Async Serial,1
2.333529000000000,Async Serial,0
2.333616000000000,Async Serial,0
2.333703500000000,Async Serial,%
2.333790500000000,Async Serial,\r
2.333878000000000,Async Serial,\n
2.334131000000000,Async Serial,W
2.334218500000000,Async Serial,a
2.334305500000000,Async Serial,i
2.334393000000000,Async Serial,t
2.334480500000000,Async Serial,i
2.334567500000000,Async Serial,n
2.334655000000000,Async Serial,g
2.334742000000000,Async Serial,' '
2.334829500000000,Async Serial,1
2.334916500000000,Async Serial,2
2.335004000000000,Async Serial,3
2.335091500000000,Async Serial,8
2.335178500000000,Async Serial,m
2.335266000000000,Async Serial,s
2.335353000000000,Async Serial,\n
2.335440500000000,Async Serial,\r
3.573985000000000,Async Serial,V
3.574072500000000,Async Serial,3
3.574159500000000,Async Serial,5
3.574247000000000,Async Serial,\n
3.574334000000000,Async Serial,\r
3.588361500000000,Async Serial,W
3.588449000000000,Async Serial,a
3.588536000000000,Async Serial,i
3.588623500000000,Async Serial,t
3.588710500000000,Async Serial,i
3.588798000000000,Async Serial,n
3.588885500000000,Async Serial,g
3.588972500000000,Async Serial,' '
3.589060000000000,Async Serial,2
3.589147000000000,Async Serial,9
3.589234500000000,Async Serial,8
3.589322000000000,Async Serial,5
3.589409000000000,Async Serial,m
3.589496500000000,Async Serial,s
3.589583500000000,Async Serial,\n
3.589671000000000,Async Serial,\r
6.575830000000000,Async Serial,R
6.575917500000000,Async Serial,e
6.576004500000000,Async Serial,s
6.576092000000000,Async Serial,e
6.576179000000000,Async Serial,t
6.576266500000000,Async Serial,S
6.576353500000000,Async Serial,y
6.576441000000000,Async Serial,s
6.576528500000000,Async Serial,t
6.576615500000000,Async Serial,e
6.576703000000000,Async Serial,m
6.576790000000000,Async Serial,\n
6.576877500000000,Async Serial,\r (framing error)
6.597685500000000,Async Serial,\n
6.597772500000000,Async Serial,\r
6.597860000000000,Async Serial,\n
6.597947000000000,Async Serial,B
6.598034500000000,Async Serial,u
6.598122000000000,Async Serial,i
6.598209000000000,Async Serial,l
6.598296500000000,Async Serial,t
6.598383500000000,Async Serial,' '
6.598471000000000,Async Serial,o
6.598558000000000,Async Serial,n
6.598645500000000,Async Serial,' '
6.598733000000000,Async Serial,J
6.598820000000000,Async Serial,u
6.598907500000000,Async Serial,n
6.598994500000000,Async Serial,' '
6.599082000000000,Async Serial,' '
6.599169000000000,Async Serial,4
6.599256500000000,Async Serial,' '
6.599344000000000,Async Serial,2
6.599431000000000,Async Serial,0
6.599518500000000,Async Serial,1
6.599605500000000,Async Serial,3
6.599693000000000,Async Serial,' '
6.599780000000000,Async Serial,1
6.599867500000000,Async Serial,7
6.599955000000000,Async Serial,:
6.600042000000000,Async Serial,1
6.600129500000000,Async Serial,2
6.600216500000000,Async Serial,:
6.600304000000000,Async Serial,3
6.600391500000000,Async Serial,8
6.600478500000000,Async Serial,\n
6.600566000000000,Async Serial,\r
6.600775500000000,Async Serial,C
6.600862500000000,Async Serial,o
6.600950000000000,Async Serial,n
6.601037000000000,Async Serial,f
6.601124500000000,Async Serial,i
6.601212000000000,Async Serial,g
6.601299000000000,Async Serial,' '
6.601386500000000,Async Serial,l
6.601473500000000,Async Serial,o
6.601561000000000,Async Serial,s
6.601648000000000,Async Serial,t
6.601735500000000,Async Serial,' '
6.601823000000000,Async Serial,-
6.601910000000000,Async Serial,' '
6.601997500000000,Async Serial,R
6.602084500000000,Async Serial,T
6.602172000000000,Async Serial,C
6.602259500000000,Async Serial,' '
6.602346500000000,Async Serial,i
6.602434000000000,Async Serial,n
6.602521000000000,Async Serial,v
6.602608500000000,Async Serial,a
6.602695500000000,Async Serial,l
6.602783000000000,Async Serial,i
6.602870500000000,Async Serial,d
6.602957500000000,Async Serial,' '
6.603045000000000,Async Serial,-
6.603132000000000,Async Serial,' '
6.603219500000000,Async Serial,e
6.603306500000000,Async Serial,x
6.603394000000000,Async Serial,t
6.603481500000000,Async Serial,e
6.603568500000000,Async Serial,r
6.603656000000000,Async Serial,n
6.603743000000000,Async Serial,a
6.603830500000000,Async Serial,l
6.603917500000000,Async Serial,' '
6.604005000000000,Async Serial,r
6.604092500000000,Async Serial,e
6.604179500000000,Async Serial,s
6.604267000000000,Async Serial,e
6.604354000000000,Async Serial,t
6.604441500000000,Async Serial,/
6.604529000000000,Async Serial,p
6.604616000000000,Async Serial,o
6.604703500000000,Async Serial,w
6.604790500000000,Async Serial,e
6.604878000000000,Async Serial,r
6.604965000000000,Async Serial,' '
6.605052500000000,Async Serial,f
6.605140000000000,Async Serial,a
6.605227000000000,Async Serial,i
6.605314500000000,Async Serial,l
6.605401500000000,Async Serial,u
6.605489000000000,Async Serial,r
6.605576000000000,Async Serial,e
6.605663500000000,Async Serial,\n
6.605751000000000,Async Serial,\r
6.609111500000000,Async Serial,\n
6.609198500000000,Async Serial,\r
6.609286000000000,Async Serial,0
6.609373500000000,Async Serial,4
6.609460500000000,Async Serial,0
6.609548000000000,Async Serial,0
6.609635000000000,Async Serial,3
6.609722500000000,Async Serial,6
6.609810000000000,Async Serial,6
6.609897000000000,Async Serial,0
6.609984500000000,Async Serial,:
6.610071500000000,Async Serial,' '
6.610159000000000,Async Serial,' '
6.610246000000000,Async Serial,' '
6.610333500000000,Async Serial,' '
6.610421000000000,Async Serial,' '
6.610508000000000,Async Serial,' '
6.610595500000000,Async Serial,' '
6.610682500000000,Async Serial,' '
6.610770000000000,Async Serial,' '
6.610857000000000,Async Serial,' '
6.610944500000000,Async Serial,' '
6.611032000000000,Async Serial,' '
6.611119000000000,Async Serial,' '
6.611206500000000,Async Serial,' '
6.611293500000000,Async Serial,' '
6.611381000000000,Async Serial,' '
6.611468500000000,Async Serial,' '
6.611555500000000,Async Serial,' '
6.611643000000000,Async Serial,' '
6.611730000000000,Async Serial,' '
6.611817500000000,Async Serial,' '
6.611904500000000,Async Serial,' '
6.611992000000000,Async Serial,' '
6.612079500000000,Async Serial,' '
6.612166500000000,Async Serial,' '
6.612254000000000,Async Serial,' '
6.612341000000000,Async Serial,' '
6.612428500000000,Async Serial,' '
6.612515500000000,Async Serial,' '
6.612603000000000,Async Serial,' '
6.612690500000000,Async Serial,' '
6.612777500000000,Async Serial,' '
6.612865000000000,Async Serial,' '
6.612952000000000,Async Serial,' '
6.613039500000000,Async Serial,' '
6.613126500000000,Async Serial,' '
6.613214000000000,Async Serial,' '
6.613301500000000,Async Serial,' '
6.613388500000000,Async Serial,' '
6.613476000000000,Async Serial,' '
6.613563000000000,Async Serial,' '
6.613650500000000,Async Serial,' '
6.613738000000000,Async Serial,' '
6.613825000000000,Async Serial,' '
6.613912500000000,Async Serial,' '
6.613999500000000,Async Serial,' '
6.614087000000000,Async Serial,' '
6.614174000000000,Async Serial,' '
6.614261500000000,Async Serial,' '
6.614349000000000,Async Serial,' '
6.614436000000000,Async Serial,' '
6.614523500000000,Async Serial,' '
6.614610500000000,Async Serial,' '
6.614698000000000,Async Serial,' '
6.614785000000000,Async Serial,' '
6.614872500000000,Async Serial,' '
6.614960000000000,Async Serial,' '
6.615047000000000,Async Serial,' '
6.615134500000000,Async Serial,' '
6.615221500000000,Async Serial,' '
6.615309000000000,Async Serial,' '
6.615422500000000,Async Serial,2
6.615509500000000,Async Serial,0
6.615597000000000,Async Serial,' '
6.615710500000000,Async Serial,f
6.615798000000000,Async Serial,8
6.615885000000000,Async Serial,' '
6.615998500000000,Async Serial,5
6.616086000000000,Async Serial,e
6.616173000000000,Async Serial,' '
6.616286500000000,Async Serial,a
6.616374000000000,Async Serial,a
6.616461000000000,Async Serial,' '
6.616574500000000,Async Serial,d
6.616662000000000,Async Serial,5
6.616749000000000,Async Serial,' '
6.616862500000000,Async Serial,a
6.616950000000000,Async Serial,3
6.617037500000000,Async Serial,' '
6.617151000000000,Async Serial,f
6.617238000000000,Async Serial,f
6.617325500000000,Async Serial,' '
6.617439000000000,Async Serial,f
6.617526000000000,Async Serial,f
6.617613500000000,Async Serial,' '
6.617727000000000,Async Serial,3
6.617814000000000,Async Serial,1
6.617901500000000,Async Serial,' '
6.618015000000000,Async Serial,3
6.618102000000000,Async Serial,6
6.618189500000000,Async Serial,' '
6.618303000000000,Async Serial,4
6.618390500000000,Async Serial,3
6.618477500000000,Async Serial,' '
6.618591000000000,Async Serial,4
6.618678500000000,Async Serial,5
6.618765500000000,Async Serial,' '
6.618905500000000,Async Serial,\n
6.618992500000000,Async Serial,\r
6.619080000000000,Async Serial,0
6.619167000000000,Async Serial,4
6.619254500000000,Async Serial,0
6.619341500000000,Async Serial,0
6.619429000000000,Async Serial,3
6.619516500000000,Async Serial,6
6.619603500000000,Async Serial,8
6.619691000000000,Async Serial,0
6.619778000000000,Async Serial,:
6.619865500000000,Async Serial,' '
